salary,car,label 
3598,1395,reasonable consumption
4178,6397,overspending
3632,6818,overspending
4997,7055,overspending
4519,2382,general
5209,5674,overspending
4505,5239,overspending
5230,3795,overspending
4617,1381,reasonable consumption
4818,4131,overspending
4028,1319,reasonable consumption
4564,2072,reasonable consumption
4886,2580,general
3935,4130,overspending
4676,6421,overspending
3759,6374,overspending
4061,4930,overspending
5164,3473,general
4814,3136,general
4990,5938,overspending
5466,2143,reasonable consumption
5079,2430,reasonable consumption
3861,4652,overspending
5011,3075,general
5062,7694,overspending
4957,2060,reasonable consumption
5249,4320,overspending
4500,5401,overspending
3811,4983,overspending
4053,7542,overspending
5418,2334,reasonable consumption
4808,3494,overspending
4926,2655,general
4644,1989,reasonable consumption
4751,7709,overspending
4899,3522,overspending
4032,4443,overspending
3915,4276,overspending
4302,6854,overspending
4113,4646,overspending
4606,4944,overspending
3503,1326,reasonable consumption
3972,1763,reasonable consumption
4985,6864,overspending
4489,4385,overspending
5162,7749,overspending
4097,6988,overspending
4862,7544,overspending
5193,6489,overspending
4699,2811,general
5206,5238,overspending
5394,5577,overspending
5441,1609,reasonable consumption
4598,7785,overspending
4547,3145,general
5115,5572,overspending
4103,6209,overspending
4133,7669,overspending
4262,7123,overspending
5234,3434,general
4413,3273,overspending
4952,4080,overspending
3707,6496,overspending
5337,3867,overspending
5308,3351,general
3928,6204,overspending
4863,2193,reasonable consumption
5433,7791,overspending
5338,1536,reasonable consumption
3607,7316,overspending
5290,5312,overspending
4161,1553,reasonable consumption
4764,1591,reasonable consumption
4893,7332,overspending
3863,1305,reasonable consumption
5425,3371,general
3887,5648,overspending
4656,3497,overspending
4809,7287,overspending
5072,7960,overspending
3605,7106,overspending
4054,3147,overspending
4062,3706,overspending
5430,2866,general
5044,6888,overspending
5414,3090,general
3681,5875,overspending
3757,2053,general
3791,2188,general
4324,6166,overspending
4863,7757,overspending
4274,3040,overspending
5450,3140,general
4956,3684,overspending
3804,5405,overspending
4274,1803,reasonable consumption
3845,4752,overspending
4552,5894,overspending
4413,5124,overspending
4468,6300,overspending
5482,2559,reasonable consumption
4799,7597,overspending
3625,4487,overspending
4159,7333,overspending
3615,5050,overspending
3545,4760,overspending
3549,3590,overspending
5489,2588,reasonable consumption
4292,7943,overspending
4044,4065,overspending
4816,7308,overspending
3608,4292,overspending
3705,4832,overspending
3835,3965,overspending
3862,4337,overspending
3818,4362,overspending
5304,7832,overspending
4447,2589,general
5279,2653,general
4097,7202,overspending
5205,5773,overspending
5304,3511,general
3815,1491,reasonable consumption
4025,2853,overspending
3755,1681,reasonable consumption
5055,4083,overspending
5166,2706,general
4310,2254,general
5212,4017,overspending
5128,2605,general
5445,2987,general
5251,3196,general
4050,4801,overspending
5116,4021,overspending
5302,4916,overspending
4254,2808,general
4533,4695,overspending
5320,1806,reasonable consumption
4870,7065,overspending
3645,7883,overspending
3634,7316,overspending
5193,5944,overspending
3698,5672,overspending
3966,7209,overspending
5012,5255,overspending
4840,2047,reasonable consumption
4060,2628,general
3553,7724,overspending
4678,2369,general
4939,4612,overspending
4972,1264,reasonable consumption
5044,5348,overspending
3745,5736,overspending
5436,1529,reasonable consumption
3962,4278,overspending
4333,7380,overspending
3518,5812,overspending
4971,6853,overspending
4058,6520,overspending
4737,2582,general
5449,2598,reasonable consumption
4197,1905,reasonable consumption
5224,3660,overspending
3584,1588,reasonable consumption
4784,2851,general
3976,5907,overspending
3786,4535,overspending
4540,5199,overspending
4005,5893,overspending
4438,5392,overspending
5305,7001,overspending
3534,6772,overspending
3612,3646,overspending
4898,1243,reasonable consumption
5057,4015,overspending
5469,1692,reasonable consumption
4409,2951,general
3664,3574,overspending
4877,5129,overspending
4437,6892,overspending
3681,3199,overspending
4599,7920,overspending
3556,7133,overspending
3962,7269,overspending
5170,3081,general
5085,6332,overspending
4298,6999,overspending
5154,7519,overspending
4768,2217,reasonable consumption
5040,1673,reasonable consumption
5170,2732,general
3551,2360,general
4123,6305,overspending
4419,4957,overspending
4941,8000,overspending
3886,4234,overspending
5384,6021,overspending
4954,2506,general
3945,5871,overspending
4499,5015,overspending
3876,7331,overspending
4689,7751,overspending
3643,2882,overspending
4474,1578,reasonable consumption
3791,4752,overspending
4613,7710,overspending
4425,4970,overspending
4979,2820,general
4970,2591,general
5425,1822,reasonable consumption
3833,5116,overspending
4002,5961,overspending
4800,3153,general
5165,6397,overspending
3742,1919,general
4972,1642,reasonable consumption
3599,6964,overspending
4742,2008,reasonable consumption
4553,2993,general
4624,4590,overspending
5287,5186,overspending
3581,3402,overspending
3946,2470,general
4685,4014,overspending
4514,4185,overspending
5420,4782,overspending
4855,6668,overspending
4475,6401,overspending
4298,4878,overspending
4251,6981,overspending
3602,6779,overspending
5470,7988,overspending
4500,2863,general
3968,6554,overspending
5357,6711,overspending
4253,1415,reasonable consumption
5436,4386,overspending
4340,6229,overspending
3909,1626,reasonable consumption
3797,7632,overspending
5499,4160,overspending
4789,5961,overspending
4124,1432,reasonable consumption
4952,7810,overspending
4534,7677,overspending
3658,1904,general
5486,4362,overspending
4967,7170,overspending
5195,6109,overspending
4950,3853,overspending
5269,4888,overspending
3803,4228,overspending
4546,1647,reasonable consumption
4832,7383,overspending
5138,4612,overspending
5119,5925,overspending
5267,1489,reasonable consumption
3536,7588,overspending
4846,4709,overspending
4039,5252,overspending
5164,3317,general
3674,3689,overspending
4798,4553,overspending
3575,4405,overspending
3954,2347,general
4228,3123,overspending
4187,6839,overspending
3651,1939,general
5474,6297,overspending
5374,7798,overspending
4234,6399,overspending
4672,2907,general
4233,7039,overspending
5271,1511,reasonable consumption
4890,2865,general
5443,3991,overspending
5120,4252,overspending
5392,7301,overspending
5426,3330,general
4018,7583,overspending
5306,2298,reasonable consumption
4174,7018,overspending
5492,7410,overspending
5434,4238,overspending
5301,3428,general
4853,1930,reasonable consumption
4557,4855,overspending
3876,2878,overspending
3714,3905,overspending
4186,5391,overspending
5384,5515,overspending
4369,2457,general
3606,1518,reasonable consumption
3809,5206,overspending
3915,5508,overspending
4611,6036,overspending
4536,2581,general
3638,4372,overspending
5007,7201,overspending
5119,6277,overspending
3854,2245,general
5462,5952,overspending
4885,6950,overspending
4012,3841,overspending
4228,6135,overspending
4118,5783,overspending
4015,4876,overspending
5081,5800,overspending
4894,4242,overspending
5489,7788,overspending
4130,6154,overspending
4711,3865,overspending
4933,4091,overspending
4298,7739,overspending
4308,5429,overspending
5410,3322,general
5471,5166,overspending
4101,5930,overspending
5174,4273,overspending
4613,7638,overspending
4117,1546,reasonable consumption
4332,3597,overspending
5219,2203,reasonable consumption
4050,7200,overspending
4059,3034,overspending
4373,3470,overspending
5470,3066,general
3578,4504,overspending
4158,7399,overspending
4214,1543,reasonable consumption
4205,6152,overspending
4204,2565,general
4707,1288,reasonable consumption
4426,3863,overspending
3694,3238,overspending
3573,3669,overspending
4810,2314,reasonable consumption
5224,7711,overspending
4752,7092,overspending
4496,6755,overspending
4460,1482,reasonable consumption
5068,1773,reasonable consumption
4912,7154,overspending
4607,4263,overspending
3941,5587,overspending
3893,5027,overspending
3645,4650,overspending
4502,4350,overspending
3525,3339,overspending
4327,2347,general
4116,4458,overspending
4891,5098,overspending
4112,7337,overspending
5069,4826,overspending
4126,5176,overspending
4754,4760,overspending
5280,3666,general
4345,6163,overspending
3726,2403,general
5063,4463,overspending
3986,5525,overspending
4699,5648,overspending
3605,6617,overspending
5361,1719,reasonable consumption
3833,7171,overspending
3867,3800,overspending
4723,3907,overspending
4389,6466,overspending
4314,7803,overspending
5239,3594,general
5457,6467,overspending
4705,3666,overspending
4122,5935,overspending
3950,5934,overspending
5237,3621,general
3533,5646,overspending
5284,6662,overspending
3567,6983,overspending
4462,3794,overspending
4898,1578,reasonable consumption
4658,5606,overspending
4322,1647,reasonable consumption
3629,5300,overspending
4602,7320,overspending
5268,6671,overspending
5230,7581,overspending
4371,6040,overspending
4115,4681,overspending
4843,3260,general
4212,1395,reasonable consumption
4032,2662,general
4645,1859,reasonable consumption
